0.434949	-0.0952471	-0.223888	-0.0993891	0.0229176	-0.361766	-0.123922	-0.124283
-0.0952471	0.321707	0.127466	0.106064	-0.138618	0.479516	0.0456727	0.0219428
-0.223888	0.127466	0.417075	0.341262	-0.000527542	0.494315	0.0412856	0.0114355
-0.0993891	0.106064	0.341262	0.435789	0.0112711	0.489	0.00621315	0.0330192
0.0229176	-0.138618	-0.000527542	0.0112711	0.205584	-0.376529	-0.0211776	-0.123543
-0.361766	0.479516	0.494315	0.489	-0.376529	1.61707	0.122307	0.485649
-0.123922	0.0456727	0.0412856	0.00621315	-0.0211776	0.122307	0.10491	0.00720193
-0.124283	0.0219428	0.0114355	0.0330192	-0.123543	0.485649	0.00720193	0.6676
